rank,company,founded,employees,score,ceo,state,hq,industry
620,ITK Engineering,1994,"1,001 - 5,000",65.24,Dr. Frank Schmidt,Rhineland-Palatinate,Rülzheim,Automotive (Producers and Suppliers)
621,Expert,1967,"10,001 - 50,000",65.23,Dr. Stefan Müller,Lower Saxony,Langenhagen,Retail (without clothing)
622,Total Deutschland,1955,"1,001 - 5,000",65.22,Christian Cabrol,Berlin,Berlin,Chemicals and Raw Materials
623,Albtal-Verkehrs-Gesellschaft,1957,"501 - 1,000",65.21,Dr. Alexander Pischon,Baden-Württemberg,Karlsruhe,Transportation and Logistics
624,Panasonic Deutschland,1918,"1,001 - 5,000",65.20,Hideki Katayama,Hamburg,Hamburg,Electronics and Electrical Engineering
625,Iwan Budnikowsky,1912,"1,001 - 5,000",65.19,Christoph Wöhlke,Hamburg,Hamburg,Retail (without clothing)
626,IKK classic,2012,"5,001 - 10,000",65.18,Frank Hippler,Saxony,Dresden,Insurance (governmental)
627,Städtisches Krankenhaus Kiel,1864,"1,001 - 5,000",65.18,Dr. Roland Ventzke,Schleswig-Holstein,Kiel,Healthcare
628,Ammerland Klinik,1945,"1,001 - 5,000",65.13,Axel Weber,Lower Saxony,Westerstede,Healthcare
629,Max Bögl,1929,"5,001 - 10,000",65.13,Johann Bögl,Bavaria,Sengenthal,Construction
630,LVB - Leipziger Verkehrsbetriebe,1872,"501 - 1,000",65.12,Michael M. Theis,Saxony,Leipzig,Transportation and Logistics
631,Technolit,1979,"501 - 1,000",65.12,Simone Lang,Hesse,Großenlüder,Chemicals and Raw Materials
632,Avis,1965,"1,001 - 5,000",65.10,Laurent Sculier,Hesse,Oberursel,"Gastronomy, Leisure, Hotels and Tourism"
633,Valeo,1967,"5,001 - 10,000",65.10,Dr. Andreas Heinrich,Baden-Württemberg,Bietigheim-Bissingen,Automotive (Producers and Suppliers)
634,SWK - Stadtwerke Krefeld,1854,"1,001 - 5,000",65.09,Carsten Liedtke,North Rhine-Westphalia,Krefeld,Utilities
635,AKH Viersen,1839,"501 - 1,000",65.09,Dr. med. Thomas Axer,North Rhine-Westphalia,Viersen,Healthcare
636,STEAG,1937,"1,001 - 5,000",65.08,Dr. Andreas Reichel,North Rhine-Westphalia,Essen,Utilities
637,Amazon,1998,"10,001 - 50,000",65.08,"Dr. Christoph Schneider, Roger Menz",Bavaria,München,Internet
638,SBK - Siemens-Betriebskrankenkasse,1908,"1,001 - 5,000",65.06,Dr. Gertrud Demmler,Baden-Württemberg,Heidenheim,Insurance (governmental)
639,Gewobag,1919,"501 - 1,000",65.06,Snezana Michaelis,Berlin,Berlin,Construction
640,Adva Optical Networking,1994,"501 - 1,000",65.06,Brian L. Protiva,Bavaria,Martinsried,Electronics and Electrical Engineering
641,Ingram Micro,1979,"1,001 - 5,000",65.05,Alexander Maier,Bavaria,Aschheim,Wholesale
642,Carglass,1879,"1,001 - 5,000",65.04,Jean-Pierre Filippini,North Rhine-Westphalia,Köln,Retail (without clothing)
643,Pronova BKK,1815,"1,001 - 5,000",65.02,Lutz Kaiser,Rhineland-Palatinate,Ludwigshafen,Insurance (governmental)
644,Teva Ratiopharm,1973,"1,001 - 5,000",65.00,Andreas Burkhardt,Baden-Württemberg,Ulm,Pharma and Medical Products
645,Sodexo,1966,"5,001 - 10,000",65.00,Andreas Sticha,Hesse,Frankfurt am Main,Business Services
646,Clever fit,2007,>500,65.00,Alfred Enzensberger,Bavaria,Landsberg am Lech,"Gastronomy, Leisure, Hotels and Tourism"
647,AXA,1839,"5,001 - 10,000",64.99,Thilo Schumacher,North Rhine-Westphalia,Köln,Insurance (private)
648,Samson,1907,"1,001 - 5,000",64.97,Dr. Andreas Widl,Hesse,Frankfurt am Main,"Engineering, Manufacturing"
649,Zechbau,1909,"1,001 - 5,000",64.97,"Jürgen Oyen, Dirk Rehaag",Bremen,Bremen,Construction
650,Kuka,1898,"1,001 - 5,000",64.95,Peter Mohnen,Bavaria,Augsburg,"Engineering, Manufacturing"
