rank,company,founded,employees,score,ceo,state,hq,industry
673,Bureau Veritas,1828,"50,001 - 100,000",69.91,Hinda Gharbi,France,Paris,Business Services & Supplies
674,Sika,1910,"10,001 - 50,000",69.89,Thomas Hasler,Switzerland,Baar,"Construction, Oil & Gas Operations, Mining and Chemicals"
675,Prudential plc,1848,"10,001 - 50,000",69.88,Anil Wadhwani,Hong Kong,Hong Kong & London,Banking and Financial Services
676,Qantas,1922,"10,001 - 50,000",69.87,Alan Joyce,Australia,Mascot,Transportation and Logistics
677,Wuerth Group,1945,"10,001 - 50,000",69.84,Robert Friedmann,Germany,Künzelsau,Retail and Wholesale
678,Ajinomoto,1917,"10,001 - 50,000",69.83,Taro Fujie,Japan,Tokyo,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
679,Atlassian,2002,"5,001 - 10,000",69.79,Mike Cannon-Brookes Scott Farquhar,Australia,Sydney,"Engineering, Manufacturing"
680,PSA International,1964,"10,001 - 50,000",69.73,Tan Chong Meng,Singapore,Singapore,Transportation and Logistics
681,Anywhere Real Estate,2006,"5,001 - 10,000",69.57,Ryan M. Schneider,United States,Madison,Business Services & Supplies
682,Jysk,1979,"10,001 - 50,000",69.54,Jan Bøgh,Denmark,Aarhus,Retail and Wholesale
683,KT Corporation,1981,"10,001 - 50,000",69.54,Hyeon-Mo Ku,South Korea,Seongnam,"Telecommunications Services, Cable Supplier"
684,Sharp Corporation,1912,"10,001 - 50,000",69.51,Po-Hsuan Wu,Japan,Tokyo,"Engineering, Manufacturing"
685,ServiceNow,2004,"10,001 - 50,000",69.50,Bill McDermott,United States,Santa Clara,"IT, Internet, Software & Services"
686,William Demant Holding,1904,"10,001 - 50,000",69.50,Søren Nielsen,Denmark,Smørum,Business Services & Supplies
687,NN Group,1963,"10,001 - 50,000",69.48,David Knibbe,Netherlands,The Hague,Banking and Financial Services
688,Bollore Group,1822,"50,001 - 100,000",69.48,Yannick Bolloré,France,Puteaux,"Engineering, Manufacturing"
689,Crédit Mutuel,1882,"50,001 - 100,000",69.47,Isabelle Ferrand,France,Paris,Banking and Financial Services
690,ING Group,1991,"50,001 - 100,000",69.46,Steven van Rijswijk,Netherlands,Amsterdam,Banking and Financial Services
691,Jacobs Solutions,1947,"50,001 - 100,000",69.46,Bob Pragada,United States,Dallas,Professional Services
692,ICON,1990,"10,001 - 50,000",69.45,Steve Cutler,Ireland,Dublin,Drugs & Biotechnology
693,Mediterranean Shipping Company (MSC),1970,"100,001 - 500,000",69.44,Soren Toft,Switzerland,Geneva,Transportation and Logistics
694,Hanwha Group,1952,"1,001 - 5,000",69.39,Seung Youn Kim,South Korea,Seoul,Conglomerate
695,Nexity,2000,"5,001 - 10,000",69.37,Alain Dinin,France,Paris,Business Services & Supplies
696,Norwegian Cruise Line Holdings,2011,"10,001 - 50,000",69.36,Frank Del Rio,Bermuda,Hamilton,Transportation and Logistics
697,Keppel Corporation,1968,"10,001 - 50,000",69.35,Chin Hua Loh,Singapore,Singapore,Conglomerate
698,Howmet Aerospace,1888,"10,001 - 50,000",69.34,John C. Plant,United States,Pittsburgh,Aerospace & Defense
699,Magna International,1957,"100,001 - 500,000",69.29,Swamy Kotagiri,Canada,Aurora,Automotive (Automotive and Suppliers)
700,s.Oliver,1969,"5,001 - 10,000",69.17,Jürgen Otto,Germany,Rottendorf,"Clothing, Shoes, Sports Equipment"
