rank,company,founded,employees,score,ceo,state,hq,industry
681,Louis Delhaize Group,1875,"1,001 - 5,000",72.49,Ludovic Holinier,Belgium,Charleroi,Retail and Wholesale
682,SMC Corporation,1959,"10,001 - 50,000",72.49,Yoshiki Takada,Japan,Tokyo,"Engineering, Manufacturing"
683,Eurospin Italia,1993,"10,001 - 50,000",72.48,Mario Borrelli,Italy,Rome,Retail and Wholesale
684,Amkor Technology,1968,"10,001 - 50,000",72.48,Giel Rutten,United States,Tempe,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
685,Schneider National,1976,"10,001 - 50,000",72.48,Mark Rourke,United States,Green Bay,Transportation and Logistics
686,Omron Corporation,1933,"10,001 - 50,000",72.46,Yoshihito Yamada,Japan,Kyoto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
687,China Merchants Bank,1987,"50,001 - 100,000",72.46,Miao Jianmin,China,Shenzhen,Banking and Financial Services
688,Alliance Global Group,1993,"10,001 - 50,000",72.43,Kevin Tan,Philippines,Manila,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
689,MAX Mara Fashion Group,1951,"5,001 - 10,000",72.40,Luigi Maramotti,Italy,Reggio Emilia,"Clothing, Shoes, Sports Equipment"
690,Kirchhoff Automotive,1785,"5,001 - 10,000",72.37,J. Wolfgang Kirchhoff,Germany,Iserlohn,Automotive (Automotive and Suppliers)
691,Brose Fahrzeugteile,1908,"10,001 - 50,000",72.34,Ulrich Schrickel,Germany,Coburg,Automotive (Automotive and Suppliers)
692,China Life Insurance,1949,"100,001 - 500,000",72.33,Bai Tao,China,Beijing,Insurance
693,Vienna Insurance Group,1824,"10,001 - 50,000",72.28,Elisabeth Stadler,Austria,Vienna,Insurance
694,UniCredit,1998,"50,001 - 100,000",72.28,Andrea Orcel,Italy,Milan,Banking and Financial Services
695,ALTANA,1977,"5,001 - 10,000",72.27,Martin Babilas,Germany,Wesel,"Construction, Oil & Gas Operations, Mining and Chemicals"
696,Seagate Technology,1979,"10,001 - 50,000",72.23,Dave Mosley,United States,Fremont,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
697,Sasol,1950,"10,001 - 50,000",72.22,Fleetwood Grobler,South Africa,Sandton,"Construction, Oil & Gas Operations, Mining and Chemicals"
698,Unipol Gruppo,1961,"10,001 - 50,000",72.20,Carlo Cimbri,Italy,Bologna,Banking and Financial Services
699,Transdev,1954,"50,001 - 100,000",72.19,Thierry Mallet,France,Issy-les-Moulineaux,Transportation and Logistics
700,Grupo México,1978,"10,001 - 50,000",72.16,Germán Larrea Mota-Velasco,Mexico,Mexico City,Conglomerate
701,Saint-Gobain,1665,"100,001 - 500,000",72.15,Benoit Bazin,France,La Défense,"Construction, Oil & Gas Operations, Mining and Chemicals"
702,Tiger Brands,1921,"10,001 - 50,000",72.07,Noel Doyle,South Africa,Bryanston,Retail and Wholesale
703,Eberspaecher,1865,"10,001 - 50,000",72.06,Marcus Knödler / Volker Cwielong,Germany,Esslingen am Neckar,Automotive (Automotive and Suppliers)
704,Choice Hotels,1939,"1,001 - 5,000",72.03,Patrick Pacious,United States,Rockville,Travel & Leisure
705,Cigna,1792,"50,001 - 100,000",72.03,David M. Cordani,United States,Bloomfield,Health Care Equipment & Services
706,Mercuries & Associates,1954,"10,001 - 50,000",72.02,Hsiang Li Chen,Taiwan,Taipei,Banking and Financial Services
707,PKN Orlen,1999,"10,001 - 50,000",72.02,Daniel Obajtek,Poland,Płock,"Construction, Oil & Gas Operations, Mining and Chemicals"
708,Sartorius AG,1870,"10,001 - 50,000",72.00,Joachim Kreuzburg,Germany,Göttingen,Drugs & Biotechnology
709,Clariant,1995,"10,001 - 50,000",71.98,Conrad Keijzer,Switzerland,Pratteln,"Construction, Oil & Gas Operations, Mining and Chemicals"
710,Mediterranean Shipping Company (MSC),1970,"5,001 - 10,000",71.93,Soren Toft,Switzerland,Geneva,Transportation and Logistics
711,Barclays,1896,"50,001 - 100,000",71.93,C.S. Venkatakrishnan,United Kingdom,London,Banking and Financial Services
712,Intouch Holdings,1983,"10,001 - 50,000",71.91,Kim Siritaweechai,Thailand,Bangkok,"Telecommunications Services, Cable Supplier"
713,Crédit Mutuel,1882,"50,001 - 100,000",71.91,Daniel Baal,France,Paris,Banking and Financial Services
714,Amdocs,1982,"10,001 - 50,000",71.90,Shuky Sheffer,United States,Chesterfield,"IT, Internet, Software & Services"
715,Al Rajhi Bank,1957,"5,001 - 10,000",71.90,Waleed A. Al-Mogbel,Saudi Arabia,Riyadh,Banking and Financial Services
716,Paramount Global,2019,"10,001 - 50,000",71.89,Robert M. Bakish,United States,New York,Media & Advertising
717,Pandora,1982,"10,001 - 50,000",71.89,Alexander Lacik,Denmark,Copenhagen,Retail and Wholesale
718,Bilfinger,1880,"10,001 - 50,000",71.86,Thomas Schulz,Germany,Mannheim,"Construction, Oil & Gas Operations, Mining and Chemicals"
719,Trane Technologies,1885,"10,001 - 50,000",71.84,Dave Regnery,Ireland,Dublin,"Engineering, Manufacturing"
720,BayWa,1923,"10,001 - 50,000",71.84,Klaus Josef Lutz,Germany,Munich,"Construction, Oil & Gas Operations, Mining and Chemicals"
721,Bank Pekao,1929,"10,001 - 50,000",71.81,Leszek Skiba,Poland,Warsaw,Banking and Financial Services
722,Geberit,1874,"10,001 - 50,000",71.79,Christian Buhl,Switzerland,Rapperswil-Jona,"Engineering, Manufacturing"
723,Mars,1911,"100,001 - 500,000",71.76,Poul Weihrauch,United States,McLean,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
724,Allegion,1908,"10,001 - 50,000",71.76,John H. Stone,Ireland,Dublin,Business Services & Supplies
725,Avaya,2000,"5,001 - 10,000",71.75,Alan Masarek,United States,Durham,"Telecommunications Services, Cable Supplier"
726,Parsons Corporation,1944,"10,001 - 50,000",71.73,Carey Smith,United States,Centreville,"IT, Internet, Software & Services"
727,Johnson Controls,1885,"50,001 - 100,000",71.73,George R. Oliver,Ireland,Cork,"Engineering, Manufacturing"
728,DMK Group,2005,"5,001 - 10,000",71.72,Ingo Müller,Germany,Bremen,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
729,National Grid plc,1990,"10,001 - 50,000",71.67,John Pettigrew,United Kingdom,London,Utilities
730,ODP Corporation,1986,"10,001 - 50,000",71.65,Gerry P. Smith,United States,Boca Raton,Retail and Wholesale
731,Magna International,1957,"100,001 - 500,000",71.64,Swamy Kotagiri,Canada,Aurora,Automotive (Automotive and Suppliers)
732,Mindray,1991,"10,001 - 50,000",71.64,Li Xiting,China,Shenzhen,Health Care Equipment & Services
733,Blum Group,1952,"5,001 - 10,000",71.55,Phillip Blum,Austria,Höchst,"Engineering, Manufacturing"
734,Fincantieri,1959,"10,001 - 50,000",71.55,Pierroberto Folgiero,Italy,Trieste,"Engineering, Manufacturing"
735,KONE,1910,"50,001 - 100,000",71.53,Henrik Ehrnrooth,Finland,Helsinki,"Engineering, Manufacturing"
736,Delivery Hero,2011,"10,001 - 50,000",71.53,Niklas Östberg,Germany,Berlin,Transportation and Logistics
737,Swire Group,1816,"100,001 - 500,000",71.50,Merlin Bingham Swire,Hong Kong,Hong Kong,Conglomerate
738,Fast Retailing,1963,"100,001 - 500,000",71.49,Tadashi Yanai,Japan,Yamaguchi,Retail and Wholesale
739,Saudi Telecom Company,1998,"10,001 - 50,000",71.45,Olayan Mohammed al-Wetaid,Saudi Arabia,Riyadh,"Telecommunications Services, Cable Supplier"
740,Aboitiz Equity Ventures,1989,"10,001 - 50,000",71.44,Sabin M. Aboitiz,Philippines,Cebu City,Conglomerate
741,Kuehne + Nagel,1890,"50,001 - 100,000",71.43,Detlef Trefzger,Switzerland,Schindellegi,Transportation and Logistics
742,Brink's,1859,"50,001 - 100,000",71.43,Mark Eubanks,United States,Richmond,Business Services & Supplies
743,Siltronic,1968,"1,001 - 5,000",71.41,Christoph von Plotho,Germany,Munich,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
744,Grant Thornton,1980,"50,001 - 100,000",71.38,Peter Bodin,United Kingdom,London,Professional Services
745,Dole,1851,"10,001 - 50,000",71.37,David H. Murdock,Ireland,Dublin,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
746,Cinemark Holdings,1984,"10,001 - 50,000",71.34,Sean Gamble,United States,Plano,Travel & Leisure
747,China Railway Group,1989,"100,001 - 500,000",71.33,Chen Wenjian,China,Beijing,Transportation and Logistics
748,Wyndham Hotels & Resorts,1981,"10,001 - 50,000",71.29,Geoff Ballotti,United States,Dallas,Travel & Leisure
749,Hertz Global,1918,"10,001 - 50,000",71.28,Stephen M. Scherr,United States,Estero,Travel & Leisure
750,Shanghai Tunnel Engineering,1965,"10,001 - 50,000",71.25,Xiao Dong Song,Singapore,Singapore,"Engineering, Manufacturing"
751,Automatic Data Processing (ADP),1949,"50,001 - 100,000",71.23,Carlos A. Rodriguez,United States,Roseland,"IT, Internet, Software & Services"
752,GLOBUS Holding,1984,"10,001 - 50,000",71.21,Matthias Bruch,Germany,St. Wendel,Retail and Wholesale
753,Julius Baer Group,1890,"5,001 - 10,000",71.17,Philipp Rickenbacher,Switzerland,Zurich,Banking and Financial Services
754,CDW Corp,1984,"10,001 - 50,000",71.17,Christine A. Leahy,United States,Lincolnshire,Business Services & Supplies
755,Euronics,1990,"10,001 - 50,000",71.15,John Olsen,Netherlands,Amsterdam,Retail and Wholesale
756,Liberty Global,2005,"10,001 - 50,000",71.14,Mike Fries,United Kingdom,London,"Telecommunications Services, Cable Supplier"
757,Spectrum Brands,1906,"10,001 - 50,000",71.12,David M. Maura,United States,Madison,"Engineering, Manufacturing"
758,Goldman Sachs,1869,"10,001 - 50,000",71.03,David M. Solomon,United States,New York,Banking and Financial Services
759,DMG Mori,1870,"10,001 - 50,000",71.01,Christian Thönes,Germany,Bielefeld,"Engineering, Manufacturing"
760,Labcorp,1978,"50,001 - 100,000",70.96,Adam H. Schechter,United States,Burlington,Health Care Equipment & Services
761,Stryker,1941,"10,001 - 50,000",70.95,Kevin A. Lobo,United States,Kalamazoo,Health Care Equipment & Services
762,Western Digital,1970,"50,001 - 100,000",70.92,David Goeckeler,United States,Newport Beach,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
763,Inditex,1985,"100,001 - 500,000",70.89,Óscar García Maceiras,Spain,A Coruña,Retail and Wholesale
764,Jerónimo Martins,1792,"100,001 - 500,000",70.79,Pedro Soares dos Santos,Portugal,Lisbon,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
765,Ipsos Group,1975,"10,001 - 50,000",70.78,Ben Page,France,Paris,Business Services & Supplies
766,Lush,1995,"5,001 - 10,000",70.75,Mark Constantine,United Kingdom,Poole,Retail and Wholesale
767,Burelle,1957,"10,001 - 50,000",70.72,Laurent Burelle,France,Paris,Conglomerate
768,Maybank,1960,"10,001 - 50,000",70.70,Dato’ Khairussaleh Ramli,Malaysia,Kuala Lumpur,Banking and Financial Services
769,Recruit,1963,"50,001 - 100,000",70.70,Hisayuki Idekoba,Japan,Tokyo,Media & Advertising
770,TJX Companies,1987,"100,001 - 500,000",70.69,Ernie Herrman,United States,Framingham,Retail and Wholesale
771,Erbud Group,1990,"1,001 - 5,000",70.65,Dariusz Grzeszczak,Poland,Gdańsk,"Engineering, Manufacturing"
772,CGI Group,1976,"50,001 - 100,000",70.61,George Schindler,Canada,Montreal,Professional Services
773,Sally Beauty Holdings,1964,"10,001 - 50,000",70.59,Denise Paulonis,United States,Denton,Retail and Wholesale
774,Hua Nan Financial,1919,"10,001 - 50,000",70.59,Pao-Chu Lo,Taiwan,Taipei,Banking and Financial Services
775,AkzoNobel,1994,"10,001 - 50,000",70.58,Gregoire Poux-Guillaume,Netherlands,Amsterdam,"Construction, Oil & Gas Operations, Mining and Chemicals"
776,WNS Global Services,1996,"50,001 - 100,000",70.56,Keshav R. Murugesh,India,Mumbai,Business Services & Supplies
777,Hermès International,1837,"10,001 - 50,000",70.55,Axel Dumas / Emile Hermès,France,Paris,Retail and Wholesale
778,Krones,1951,"10,001 - 50,000",70.53,Christoph Klenk,Germany,Neutraubling,"Engineering, Manufacturing"
779,Thermo Fisher,1956,"50,001 - 100,000",70.51,Marc N. Casper,United States,Waltham,Health Care Equipment & Services
780,Ahli United Bank,2000,"1,001 - 5,000",70.51,Adel A. El-Labban,Bahrain,Manama,Banking and Financial Services
781,Halliburton,1919,"10,001 - 50,000",70.47,Jeff Miller,United States,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
782,Seazen Group,1996,"10,001 - 50,000",70.44,Xiaoping Lv,China,Shanghai,Travel & Leisure
783,DocuSign,2003,"5,001 - 10,000",70.39,Maggie Wilderotter,United States,San Francisco,"IT, Internet, Software & Services"
784,China International Capital Corporation,1995,"10,001 - 50,000",70.37,Shen Rujun,China,Beijing,Banking and Financial Services
785,SF Express,1993,"100,001 - 500,000",70.37,Wang Wei,China,Shenzhen,Transportation and Logistics
786,China Resources,1938,"100,001 - 500,000",70.36,Wang Xiangming,China,Shenzhen,Conglomerate
787,Jacobs Solutions,1947,"50,001 - 100,000",70.30,Steven J. Demetriou,United States,Dallas,Professional Services
788,Suzuki Motor Corporation,1909,"10,001 - 50,000",70.28,Osamu Suzuki,Japan,Hamamatsu,Automotive (Automotive and Suppliers)
789,Global Payments,2000,"10,001 - 50,000",70.25,Jeffrey S. Sloan,United States,Atlanta,"IT, Internet, Software & Services"
790,Designer Brands,1969,"10,001 - 50,000",70.23,Roger L. Rawlins,United States,Columbus,"Clothing, Shoes, Sports Equipment"
791,PVH Corporation,1881,"10,001 - 50,000",70.22,Stefan Larsson,United States,New York,"Clothing, Shoes, Sports Equipment"
792,Vestas Wind Systems,1945,"10,001 - 50,000",70.21,Henrik Andersen,Denmark,Aarhus,"Engineering, Manufacturing"
793,DGB Financial Group,1967,"1,001 - 5,000",70.19,Ha Chun-soo,South Korea,Daegu,Banking and Financial Services
794,Air Products & Chemicals,1940,"10,001 - 50,000",70.15,Seifi Ghasemi,United States,Allentown,"Construction, Oil & Gas Operations, Mining and Chemicals"
795,Esprit Holdings,1968,"1,001 - 5,000",70.14,William Pak,Hong Kong,Hong Kong,"Clothing, Shoes, Sports Equipment"
796,Endress+Hauser,1953,"10,001 - 50,000",70.10,Matthias Altendorf,Switzerland,Reinach,"Engineering, Manufacturing"
797,Ajinomoto,1917,"10,001 - 50,000",70.09,Taro Fujie,Japan,Tokyo,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
798,DXC Technology,2017,"100,001 - 500,000",70.01,Mukesh Aghi,United States,Ashburn,Professional Services
799,Uniqa Insurance Group,1999,"10,001 - 50,000",70.00,Andreas Brandstetter,Austria,Vienna,Insurance
800,Iliad,1990,"10,001 - 50,000",70.00,Thomas Reynaud,France,Paris,"Telecommunications Services, Cable Supplier"
