rank,company,founded,employees,score,ceo,state,hq,industry
796,Deutsche Post,1490,>250,7.08,Dr Frank Appel,Germany,Bonn,Transportation and Logistics
797,Dixons Carphone,1884,>250,7.23,Alex Baldock,United Kingdom,London,Retail
798,Leoni,1917,>250,7.08,Aldo Kamper,Germany,Nuremberg,Automotive (Producers and Suppliers)
799,Huawei,1987,>250,7.22,Vincent (Bo) Pang,Belgium,Brussels,"Telecommunications Services, Cable Supplier"
800,Netflix,1997,>250,7.08,Reed Hastings,Netherlands,Amsterdam,Media and Advertising
801,Morrison Supermarkets,1899,>250,7.07,David Potts,United Kingdom,Bradford,Retail
802,Saint-Gobain,1665,>250,7.07,Benoit Bazin,France,La Défense,"Manufacture and Processing of Materials, Metals and Paper"
803,BNY Mellon,1784,>250,7.06,Hani Kablawi,Belgium,Brussels,Banking and Financial Services
804,Pro BTP,1993,>250,7.06,Hervé Naerhuysen,France,Paris,Insurance
805,TÜV Rheinland,1872,>250,7.06,Dr.-Ing. Michael Fübi,Germany,Cologne,Business Services and Supplies
806,TCS (Tata Consultancy Services),1992,>250,7.06,Rajesh Gopinathan,Netherlands,Amsterdam,Consulting and Accounting
807,BTC,2000,>250,7.05,Dr. Jörg Ritter,Germany,Oldenburg,Consulting and Accounting
808,Galeries Lafayette,1894,>250,7.05,Nicolas Houzé,France,Paris,Retail
809,UPS (United Parcel Service),1907,>250,7.04,Daniel Carrera,Belgium,Brussels,Transportation and Logistics
810,Tchibo,1949,>250,7.04,Werner Weber,Germany,Hamburg,"Food, Soft Beverages, Alcohol and Tobacco"
811,msg,1980,>250,7.04,Dr. Stephan Frohnhoff,Germany,Ismaning,"IT, Internet, Software and Services"
812,Smurfit Kappa,1934,>250,7.03,Tony Smurfit,Ireland,Dublin,"Manufacture and Processing of Materials, Metals and Paper"
813,Knappschaft-Bahn-See (KBS),1300,>250,7.03,Bettina am Orde,Germany,Bochum,Insurance
814,Leonardo,1864,>250,7.02,Alessandro Profumo,Italy,Milan,"Aerospace, Defence, Manufacture of Transport Equipment"
815,Dillinger,1685,>250,7.02,Karlheinz Blessing,Germany,Dillingen,"Manufacture and Processing of Materials, Metals and Paper"
816,Inpost,1999,>250,7.02,Rafał Brzoska,Poland,Kraków,Transportation and Logistics
817,Handelsbanken,1871,>250,7.02,Carina Åkerström,Sweden,Stockholm,Banking and Financial Services
818,Greencore Group,1991,>250,7.02,Dalton Philips,Ireland,Dublin,"Food, Soft Beverages, Alcohol and Tobacco"
819,Foot Locker,1974,>250,7.02,Mary Dillon,Netherlands,Vianen,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
820,Engineering Ingegneria Informatica,1980,>250,7.01,Maximo Ibarra,Italy,Rome,"IT, Internet, Software and Services"
821,Olympus,1919,>250,7.01,Constantin Zangemeister,Germany,Hamburg,Health Care Equipment and Services
822,amplifon,1950,>250,7.01,Enrico Vita,Italy,Milan,Health Care Equipment and Services
823,Mango,1984,>250,7.01,Toni Ruiz,Spain,Barcelona,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
824,Lloyd's of London,1652,>250,7.01,John Neal,United Kingdom,London,Insurance
825,LCL (Crédit Lyonnais),1863,>250,7.01,Michel Mathieu,France,Villejuif,Banking and Financial Services
826,John Menzies,1833,>250,7.01,Philipp Joeinig,United Kingdom,Edinburgh,Transportation and Logistics
827,FedEx,1984,>250,7.00,Karen Reddington,France,Hoofddorp,Transportation and Logistics
828,Camaïeu,1984,>250,7.00,Wilhem Hubner,France,Roubaix,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
829,Dräxlmaier,1958,>250,7.00,Stephan Brandl,Germany,Vilsbiburg,Automotive (Producers and Suppliers)
830,RFI,2001,>250,7.00,Vera Fiorani,Italy,Rome,Transportation and Logistics
831,Domino's Pizza,1960,>250,7.00,Russel Weiner,Netherlands,Amsterdam,Restaurants
832,AEGON,1844,>250,7.00,Lard Friese,Netherlands,The Hague,Insurance
833,ITV,1955,>250,7.00,Julian Bellamy,United Kingdom,London,Media and Advertising
834,Velux,1941,>250,6.99,Anders Götzsche,Denmark,Hørsholm,Construction
835,Boeing,1916,>250,6.98,Martin Donnelly,United Kingdom,London,"Aerospace, Defence, Manufacture of Transport Equipment"
836,KTM,1934,>250,6.98,Stefan Pierer,Austria,Mattighofen,Automotive (Producers and Suppliers)
837,Levi Strauss & Co,1853,>250,6.98,Chip Bergh,Belgium,Brussels,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
838,Food Delivery Brands,1987,>250,6.97,Pablo Juantegui,Spain,Madrid,Restaurants
839,Eddie Stobart,1970,>250,6.97,Alex Laffey,United Kingdom,Appleton,Transportation and Logistics
840,Berenberg Bank,1590,>250,6.97,Henrik Riehmer,Germany,Hamburg,Banking and Financial Services
841,Doka,1956,>250,6.96,Robert Hauser,Austria,Amstetten,Construction
842,Agfa-Gevaert,1867,>250,6.96,Pascal Juéry,Belgium,Mortsel,"IT, Internet, Software and Services"
843,Mapfre,1933,>250,6.95,Antonio Huertas,Spain,Madrid,Insurance
844,Trenkwalder,1985,>250,6.95,Mark Pollok,Austria,Vienna,Business Services and Supplies
845,Xerox,1906,>250,6.94,Steve Bandrwoczak,United Kingdom,Uxbridge,Packaged Goods
846,GSF (Groupe Services France),1963,>250,6.93,Jean Louis Noisiez,France,Sophia Antipolis,Business Services and Supplies
847,Groupe ADP (Aéroports de Paris),1945,>250,6.93,Augustin de Romanet,France,Paris,Transportation and Logistics
848,GKN,1759,>250,6.93,Simon Peckham,United Kingdom,Redditch,Automotive (Producers and Suppliers)
849,Toshiba,1965,>250,6.93,Taro Shimada,Germany,Düsseldorf,"Semiconductors, Electronics, Electrical Engineering, Hardware"
850,Specsavers,1984,>250,6.92,John Perkins,United Kingdom,St. Andrew,Retail
