rank,company,founded,employees,score,ceo,state,hq,industry
811,Aldi Nord,1961,>250,63.69,Robin Arnemann,Germany,Essen,Retail
812,Foncia,1972,>250,63.66,Philippe Salle,France,Antony,Business Services and Supplies
813,Babilou,2003,>250,63.61,Xavier OUVRARD,France,Bois-Colombes,Healthcare (Social)
814,Würth Group,1945,>250,63.59,Dr. Jan Allmann,Germany,Gaisbach,Wholesale
815,Scandic Hotels,1963,>250,63.58,Jens Mathiesen,Sweden,Stockholm,Travel and Leisure
816,GXO Logistics,2021,>250,63.50,Malcolm Wilson,France,Neuilly-Sur-Seine,Transportation and Logistics
817,abrdn (Aberdeen Standard Investments),1825,>250,63.50,Stephen Bird,United Kingdom,Edinburgh,Banking and Financial Services
818,EDEKA,1989,>250,63.46,Markus Mosa,Germany,Hamburg,Retail
819,Rhenus,1912,>250,63.42,Tobias Bartz,Germany,Holzwickede,Transportation and Logistics
820,Trelleborg,1905,>250,63.41,Peter Nilsson,Sweden,Trelleborg,"Manufacture and Processing of Materials, Metals and Paper"
821,HUK-Coburg,1933,>250,63.35,Klaus-Jürgen Heitmann,Germany,Coburg,Insurance
822,St. James's Place Wealth Management,1991,>250,63.30,Andrew Croft,United Kingdom,Cirencester,Banking and Financial Services
823,Heathrow Airport Holdings,1946,>250,63.26,John Holland-Kaye,United Kingdom,Hounslow,Transportation and Logistics
824,Specsavers,1984,>250,63.23,John Perkins,United Kingdom,St. Andrew,Retail
825,Quiron Prevencion,2017,>250,63.16,Fernando Camino,Spain,Madrid,Consulting and Accounting
826,Grupa Azoty,1927,>250,63.10,Tomasz Hinc,Poland,Tarnow,"Oil and Gas Operations, Mining, and Chemicals"
827,Hôpital Privé de Provence (HPP),1975,>250,63.08,Jean Lacoste,France,Aix-en-Provence,Healthcare (Social)
828,RGIS,1958,>250,63.01,Asaf Cohen,France,Malakoff,Business Services and Supplies
829,Acer,1976,>250,63.01,Jason Chen,Switzerland,Bioggio,"Semiconductors, Electronics, Electrical Engineering, Hardware"
830,SRH,1966,>250,62.97,Patrick Mombaur,Germany,Heidelberg,Healthcare (Social)
831,Dunnes Stores,1944,>250,62.96,Margaret Heffernan,Ireland,Dublin,Retail
832,Ceva Logistics,2007,>250,62.92,Mathieu Friedberg,France,Marseille,Transportation and Logistics
833,Serco Group,1929,>250,62.92,Rupert Soames,United Kingdom,Hook,Business Services and Supplies
834,AlmavivA,2005,>250,62.86,Yann Coléou,Italy,Rome,"IT, Internet, Software and Services"
835,Groupe Pomona,1912,>250,62.86,Eric Dumont,France,Antony,Wholesale
836,Škoda Auto,1895,>250,62.84,Klaus Zellmer,Czech Republic,Mladá Boleslav,Automotive (Producers and Suppliers)
837,Priory Group,1980,>250,62.84,Rebekah Cresswell,United Kingdom,London,Healthcare (Social)
838,Vivalto Santé,2009,>250,62.81,Emmanuel de Geuser/Emmanuel Prin,France,Paris,Healthcare (Social)
839,Tessi,1971,>250,62.80,Virginie DEGEORGIS,France,Grenoble,"IT, Internet, Software and Services"
840,Lloyds Pharmacy,1973,>250,62.75,Kevin Birch,United Kingdom,Coventry,Retail
841,Viatris,2020,>250,62.71,Scott A. Smith,United Kingdom,Hatfield,Drugs and Biotechnology
842,Bricoman,1998,>250,62.67,Sébastien Attina,France,Villeneuve-d'Ascq,Retail
843,Citrix Systems,1989,>250,62.64,Tom Krause,Switzerland,Schaffhausen,"IT, Internet, Software and Services"
844,Stadsbader Contractors,1946,>250,62.58,Désiré Stadsbader/Dominique Valcke,Belgium,Brussels,"Engineering, Manufacturing"
845,Naturgy,1843,>250,62.50,Francisco Reynés,Spain,Madrid,Utilities
846,Bijou Brigitte,1963,>250,62.50,Roland Werner,Germany,Hamburg,Retail
847,Galeries Lafayette,1984,>250,62.45,Nicolas Houzé,France,Paris,Retail
848,Aer Lingus,1993,>250,62.44,Lynne Embleton,Ireland,Dublin,Transportation and Logistics
849,FM Logistic,1967,>250,62.38,Jean-Christophe Machet,France,Phalsbourg,Transportation and Logistics
850,Dekra,1925,>250,62.37,Stan Zurkiewicz,Germany,Stuttgart,Business Services and Supplies
